1,2,1,3,2,2,5,2,1,4,3,3,5,2,1,1,2,5,1,3,5,5,5,4,1,1,1,1,1,2,2,1,1,2,3,1,5,1,1,1,2,3,1,1,2,3,4,4,100
1,5,4,5,2,3,5,4,5,1,3,1,5,4,1,1,4,2,4,2,1,4,1,2,2,4,2,1,2,3,5,4,4,4,2,5,5,1,2,2,2,4,5,4,1,5,4,5,63
1,2,4,4,5,2,2,2,2,1,4,1,4,2,2,5,2,4,2,5,3,2,4,4,1,2,2,4,3,1,2,2,2,1,1,1,3,2,2,2,1,3,2,5,2,2,4,1,116
1,2,3,5,3,5,1,1,3,5,4,4,1,5,5,3,5,1,2,4,4,1,4,5,2,3,5,1,1,3,4,2,1,3,3,1,1,2,4,2,4,4,3,3,4,1,2,4,57
3,3,3,4,1,5,1,2,2,3,4,5,5,4,5,5,2,4,3,4,3,1,1,4,2,1,3,2,1,2,1,1,2,2,1,5,4,3,1,4,2,3,2,1,2,1,1,4,91
3,3,1,3,1,5,4,1,5,5,2,2,3,1,3,3,1,2,4,3,1,2,2,4,1,5,1,5,1,3,2,2,4,1,3,4,2,2,3,1,1,2,5,3,3,4,2,3,83
4,4,3,4,1,1,4,4,4,2,1,4,4,3,1,2,2,1,5,2,4,2,4,4,3,2,2,4,1,1,4,1,4,2,1,4,2,2,1,2,1,1,5,2,1,1,2,3,116
1,2,5,3,2,3,5,3,5,5,5,3,5,4,5,3,4,3,4,3,1,5,1,2,3,1,5,2,3,1,2,1,2,1,1,2,3,2,2,4,3,2,5,5,5,4,2,2,42
2,5,4,2,3,5,1,1,3,4,1,3,2,1,2,1,5,5,3,2,3,2,5,5,2,5,4,2,3,1,1,1,2,3,1,1,1,1,1,1,4,3,1,2,3,2,3,4,116
1,5,1,5,2,5,3,4,2,4,4,2,1,4,3,1,2,5,4,3,1,5,2,3,4,1,3,4,3,1,2,2,5,5,1,3,3,5,4,1,5,4,3,1,5,5,5,2,37
3,5,1,4,3,3,1,5,4,4,2,4,4,3,3,5,2,4,1,3,3,3,5,3,3,3,1,1,2,3,1,4,3,3,2,4,3,3,2,3,1,1,1,2,1,2,4,2,100
5,4,2,2,5,4,5,5,2,2,1,2,3,4,4,2,4,2,1,5,4,5,3,1,2,3,5,1,1,3,4,5,5,1,4,2,3,3,2,5,4,3,2,5,1,5,5,1,68
3,1,1,1,1,4,3,3,2,1,4,3,1,4,4,1,1,3,3,3,3,3,5,5,3,1,1,1,1,2,1,3,1,1,1,3,1,1,4,1,1,3,1,1,3,2,2,3,106
3,1,2,5,2,2,5,4,1,2,3,5,2,4,5,4,5,2,4,1,1,2,2,3,5,2,3,1,5,5,2,3,5,5,1,3,2,1,4,2,5,3,5,5,3,2,5,1,28
5,4,5,2,1,5,5,1,4,1,4,2,3,1,2,3,5,1,1,4,1,4,2,2,5,3,5,2,1,1,1,1,1,1,2,2,1,1,2,1,4,1,1,2,1,1,2,2,97
4,3,2,2,1,2,5,5,2,5,4,1,5,2,2,5,1,2,4,4,5,5,5,3,5,4,3,5,3,3,5,3,4,2,4,1,3,3,3,4,2,2,5,4,2,5,2,5,77
4,4,3,4,3,5,4,5,2,3,4,5,2,4,1,1,5,5,5,3,3,1,4,1,1,3,2,3,2,5,3,4,1,1,3,1,2,2,1,1,2,4,4,3,1,1,3,1,88
1,5,3,2,5,3,4,2,2,2,4,3,1,4,1,2,3,1,1,4,2,1,1,1,4,1,5,1,4,2,4,1,5,4,2,1,3,1,2,1,5,2,3,2,4,3,3,5,34
4,3,1,5,2,5,2,3,2,5,1,3,5,5,2,4,1,4,4,4,1,3,1,5,1,1,1,2,2,3,1,1,2,1,1,1,4,4,1,1,1,1,4,1,1,2,1,4,71
5,3,3,2,1,4,1,3,4,2,2,2,1,2,1,5,3,5,5,2,1,3,4,4,1,4,4,4,3,5,1,5,2,2,2,4,3,2,4,4,2,5,2,1,4,3,3,3,71
5,2,2,1,3,2,3,3,4,2,4,4,3,5,4,5,2,4,5,2,4,3,1,1,4,1,2,1,3,1,2,3,4,1,1,4,2,3,2,3,2,2,2,2,4,2,1,1,106
3,5,4,4,4,3,2,2,1,4,1,4,3,4,3,1,5,4,4,4,1,2,4,3,3,5,2,1,5,5,5,4,2,4,5,4,5,5,5,4,5,3,1,3,1,3,2,5,63
1,2,4,5,5,4,1,4,1,5,4,3,1,1,4,3,4,5,5,5,1,3,3,3,1,2,3,2,5,1,1,1,1,1,2,2,1,1,4,3,2,4,4,2,1,3,3,3,97
4,3,1,3,2,1,3,2,3,4,2,2,2,4,1,3,2,2,4,2,1,1,2,2,4,5,2,4,2,3,5,2,4,2,3,1,1,2,5,3,4,2,4,5,4,5,1,4,65
1,2,5,4,5,4,2,5,2,1,2,3,4,5,1,4,2,2,3,3,2,5,1,4,1,2,1,3,5,3,1,4,2,1,2,1,2,2,1,4,2,2,1,1,2,4,1,2,103
1,5,5,5,4,5,4,3,3,3,5,1,5,4,5,4,2,3,3,3,2,4,3,4,2,4,1,5,2,4,1,4,1,3,2,3,5,1,2,4,5,4,2,2,3,5,2,5,63
3,5,2,3,2,5,4,4,4,2,1,3,5,2,5,5,3,3,2,1,4,4,4,3,3,4,1,2,1,3,3,3,4,2,1,2,2,2,1,2,2,3,2,1,3,4,3,3,103
1,3,5,2,4,5,2,5,3,5,3,1,1,2,5,4,4,1,1,2,3,4,2,3,2,4,1,4,4,4,2,4,5,5,3,4,3,5,1,1,5,4,3,4,3,5,2,5,57
4,1,2,2,4,5,4,4,4,2,3,1,5,2,5,4,3,1,3,1,1,2,2,1,1,1,2,2,3,3,2,4,2,1,1,1,1,1,4,1,3,1,3,1,1,1,2,1,100
5,4,3,5,1,5,2,2,4,1,1,4,5,5,1,3,2,2,4,5,5,4,5,2,1,3,3,1,4,4,4,2,3,2,4,5,2,4,1,2,4,3,3,2,5,5,4,3,63
3,1,4,3,2,5,3,5,2,5,3,5,5,3,5,5,2,2,3,3,1,2,3,5,3,1,1,1,2,4,1,4,2,5,3,1,4,3,5,2,1,1,3,1,1,2,3,4,103
1,5,4,1,5,4,3,4,3,5,2,3,3,2,5,5,4,3,3,1,4,4,3,4,5,1,2,5,1,1,1,3,5,2,5,1,2,4,2,3,4,5,3,3,3,1,1,3,28
2,2,3,5,1,5,2,3,5,2,3,1,5,3,1,3,3,3,3,5,1,1,1,5,1,1,2,2,1,3,2,2,5,1,3,1,5,1,1,2,1,3,1,3,1,1,1,2,103
3,1,3,2,3,1,3,3,2,5,5,5,1,1,3,5,3,3,4,1,4,5,5,1,1,1,2,2,4,2,4,3,2,2,2,4,1,1,2,1,4,3,1,4,4,4,2,2,80
3,2,3,5,5,3,4,5,1,2,2,1,1,3,5,3,2,3,1,4,3,1,2,5,1,1,1,1,1,1,2,4,1,2,1,1,1,3,2,3,1,1,1,2,1,1,2,5,83
2,2,2,1,1,2,3,3,4,2,3,2,5,5,3,4,2,2,2,5,2,4,5,1,3,3,1,4,5,5,5,5,3,5,3,1,5,1,2,5,3,2,5,1,5,4,5,2,51
4,4,5,2,3,2,3,5,2,5,1,4,4,4,2,4,2,5,2,3,1,3,3,2,2,1,5,2,1,1,1,5,1,5,1,1,3,1,2,4,2,3,1,1,1,2,3,1,94
2,3,2,3,1,2,1,1,3,3,5,5,2,3,5,2,1,3,2,5,3,3,4,1,4,1,2,2,3,4,2,2,1,4,5,4,4,3,5,1,2,3,1,3,4,2,2,5,80
3,1,1,3,3,2,4,1,3,5,5,4,2,1,1,3,2,3,3,5,1,1,1,1,3,1,1,2,2,2,3,1,3,5,3,2,1,1,1,3,1,3,2,2,1,1,1,1,131
1,3,5,1,3,4,3,5,2,4,1,3,5,1,3,4,3,1,3,4,5,3,5,4,2,3,3,4,4,1,3,2,3,2,5,4,3,2,3,1,2,4,3,5,3,4,5,4,65
1,2,2,2,2,1,3,4,4,2,4,1,5,2,3,2,3,5,2,4,2,5,5,2,1,1,1,1,2,1,2,2,4,2,4,1,4,1,1,1,1,1,1,3,2,3,3,1,97
5,2,3,1,3,5,2,2,3,5,4,4,5,5,4,5,5,2,4,2,1,1,5,1,2,4,5,3,5,1,1,2,3,1,1,1,5,2,4,3,4,1,3,5,2,5,5,5,34
1,2,5,1,5,5,4,3,1,2,3,5,1,2,4,5,5,4,4,2,2,4,3,5,1,1,4,1,2,4,1,3,1,2,3,3,1,2,4,3,2,2,2,1,1,4,3,3,97
3,4,4,1,5,4,3,1,2,2,2,1,1,1,5,2,4,2,2,1,2,2,4,2,1,2,5,3,2,5,4,2,3,1,5,2,3,5,3,4,5,4,1,3,4,1,4,3,54
3,3,2,3,3,5,2,3,5,1,2,1,5,5,5,1,4,3,5,2,3,1,4,2,1,1,2,2,2,3,2,2,3,1,1,1,3,4,3,1,3,2,1,2,2,1,3,1,91
3,1,4,2,2,3,1,5,5,4,1,5,3,2,5,3,2,5,4,3,3,5,1,5,1,3,4,2,4,2,2,3,1,2,4,4,1,1,4,1,5,1,2,5,3,4,3,2,42
4,4,1,5,2,5,4,1,4,4,5,4,3,1,3,3,4,5,2,2,2,3,3,3,1,4,1,3,1,5,1,1,1,1,3,1,3,1,3,2,3,5,2,2,1,3,3,3,100
4,4,3,1,3,4,4,5,5,5,1,1,1,5,1,2,1,4,5,5,4,3,5,5,5,3,5,2,4,3,3,3,3,2,4,3,1,3,3,3,3,3,4,5,4,4,4,5,77
4,2,3,3,1,2,1,5,2,4,4,3,3,5,2,2,1,5,3,1,5,5,5,3,3,2,2,1,1,2,1,1,1,1,1,2,3,3,2,1,1,1,1,1,3,1,5,1,71
1,4,5,3,3,1,5,5,3,4,5,2,4,2,1,1,4,4,1,3,4,2,4,2,4,4,4,2,2,3,3,3,2,3,5,1,2,2,4,1,3,4,3,3,1,5,3,2,80
3,2,1,3,3,2,2,5,1,1,4,2,2,5,1,3,1,1,5,1,1,4,3,3,2,2,1,3,3,2,2,1,1,1,3,1,1,2,1,2,1,1,4,1,1,2,2,3,122
2,2,1,2,5,3,1,5,2,4,1,2,4,3,3,5,5,3,3,1,3,5,3,1,5,1,1,2,2,5,1,1,1,1,2,2,2,2,2,4,1,2,3,5,4,1,2,3,51
4,4,1,2,5,5,1,3,3,1,3,1,5,1,2,5,1,4,1,1,3,2,1,4,1,2,1,2,4,2,1,2,2,1,2,1,3,1,2,1,1,1,1,1,1,1,1,2,91
5,3,3,3,3,4,1,1,5,3,4,1,4,5,5,2,3,3,4,1,1,2,4,3,3,2,2,1,5,1,2,1,4,2,3,2,5,3,4,4,1,5,3,3,4,1,1,1,57
2,3,5,1,2,4,3,1,5,3,5,2,3,1,3,5,5,2,3,1,3,5,4,2,1,3,5,1,1,2,1,1,5,2,5,1,1,1,2,1,4,1,1,1,3,2,3,1,97
2,5,1,4,3,5,1,1,1,2,3,5,4,4,5,4,5,2,1,5,3,5,3,5,3,2,5,3,4,1,5,1,2,2,1,5,4,1,3,5,4,3,2,4,5,1,3,5,60
3,3,1,5,3,2,4,5,1,3,3,5,2,5,3,2,3,3,1,1,2,5,3,2,2,1,1,2,1,1,3,1,1,1,2,5,1,2,3,1,1,3,1,1,1,4,1,2,86
5,5,5,2,2,5,2,4,2,2,2,5,1,5,1,2,5,3,2,2,4,1,1,4,4,3,2,4,5,4,1,1,2,3,3,1,5,5,5,5,5,5,4,1,4,2,1,1,45
5,3,3,3,2,3,4,5,4,3,5,1,4,4,5,2,5,3,1,3,5,2,5,1,4,2,1,3,1,1,2,1,3,1,3,1,2,3,5,2,1,2,1,1,4,1,3,1,74
1,4,5,4,2,5,2,2,2,5,2,4,4,1,1,5,2,2,1,4,1,4,5,4,5,4,1,5,5,1,5,4,2,1,3,4,2,3,4,2,1,3,2,5,5,1,2,2,28
1,3,3,2,3,3,4,4,1,3,2,4,3,4,4,5,2,3,4,4,2,5,2,2,1,1,2,1,1,2,3,4,1,3,2,2,2,3,1,1,1,3,3,3,2,1,1,2,88
3,4,2,5,2,2,5,5,1,1,4,1,3,3,1,4,4,3,4,4,3,3,2,5,4,3,5,2,3,2,5,5,3,1,1,1,1,5,2,5,5,2,3,4,4,1,1,3,83
3,1,3,3,3,2,1,2,3,1,5,1,5,5,3,5,2,5,5,4,2,4,4,2,2,1,3,2,3,1,1,2,2,1,3,1,4,1,3,5,1,1,5,3,2,2,2,1,103
4,5,2,5,5,1,5,2,2,3,2,2,1,5,2,5,4,4,2,2,5,1,2,3,3,1,1,1,1,2,4,3,2,5,1,1,3,3,4,1,2,3,4,1,4,4,5,1,34
4,1,2,4,5,5,4,3,2,3,3,1,3,5,2,2,1,3,5,3,2,1,1,1,1,1,1,4,1,3,2,3,1,1,2,1,3,5,1,2,1,2,1,1,2,1,1,1,97
5,4,5,4,1,2,2,2,2,3,4,3,1,4,5,5,2,4,2,4,2,2,2,1,5,4,5,1,5,5,1,4,4,4,4,4,4,5,1,4,1,3,5,5,4,3,3,5,51
3,1,2,1,4,1,4,2,5,3,5,2,2,2,3,2,5,3,1,5,3,5,3,5,3,1,2,1,1,1,1,1,5,1,5,2,2,2,3,2,1,3,1,3,2,5,3,3,116
2,4,4,4,5,1,5,4,4,1,2,4,4,5,3,1,2,5,3,4,5,3,5,2,2,1,4,4,4,3,1,1,4,3,1,2,5,4,2,2,4,1,2,4,1,1,5,1,63
2,2,4,2,3,5,2,3,2,1,3,5,3,1,4,5,5,2,2,3,5,1,3,1,1,2,1,1,1,5,1,2,1,1,1,3,2,1,2,3,5,1,1,3,2,1,2,1,94
1,4,3,5,1,2,5,4,5,5,2,3,4,1,5,5,1,1,3,2,2,2,2,1,5,3,4,4,5,1,2,5,2,1,1,2,3,4,1,4,5,1,4,3,3,5,4,3,28
1,2,4,1,2,5,3,2,5,4,1,2,1,2,4,1,1,1,2,5,2,2,2,1,1,1,2,1,1,4,2,2,1,1,1,1,1,2,3,1,1,1,2,1,1,1,2,1,106
2,4,3,2,5,3,3,1,1,2,4,2,4,4,5,2,1,3,4,4,4,4,1,3,1,2,5,4,4,3,4,1,1,4,5,3,4,3,3,2,2,4,4,4,5,1,5,1,86
2,4,3,1,1,4,3,3,3,5,5,5,4,2,3,5,1,1,1,1,1,4,2,4,1,1,1,1,1,4,2,1,1,2,1,4,1,1,3,3,1,1,1,1,1,1,1,2,77
5,2,2,3,3,3,2,1,5,2,1,1,1,1,4,2,4,4,4,1,5,1,5,5,4,1,3,1,5,4,2,3,2,1,5,2,5,5,4,4,3,5,5,1,5,3,2,2,51
5,3,4,2,2,5,1,2,3,5,1,1,5,1,4,1,2,2,3,1,2,5,1,3,2,1,4,2,2,1,1,1,1,2,1,1,3,1,1,1,2,2,2,1,1,2,1,3,94
3,5,4,1,1,5,3,3,4,2,3,5,3,3,5,5,1,1,3,4,1,5,5,1,1,1,4,3,3,2,1,5,1,5,2,1,4,2,5,2,5,3,5,5,1,5,1,1,34
1,5,1,2,4,4,2,1,5,1,2,4,4,1,3,1,3,2,5,1,2,5,2,1,1,2,1,1,4,4,2,1,5,1,1,3,4,1,3,1,2,1,2,1,2,5,1,1,134
1,2,1,5,3,3,1,3,2,3,2,2,3,5,1,1,1,2,4,2,5,5,4,3,1,2,1,5,1,1,4,2,3,1,2,1,5,5,4,2,5,3,1,1,1,5,2,2,68
4,3,1,5,3,2,2,2,1,4,4,4,5,5,1,3,5,3,1,2,1,2,1,1,2,3,1,1,2,2,2,2,1,4,2,3,5,1,1,2,1,1,1,2,1,1,1,1,103
3,5,5,5,2,5,2,2,1,4,2,3,1,1,4,1,1,1,2,5,1,5,4,2,5,2,1,4,3,4,3,3,4,4,1,5,1,5,3,2,2,4,5,4,3,4,4,4,54
2,5,3,1,2,3,5,2,4,4,4,5,1,5,5,3,5,3,1,2,5,5,4,5,2,1,1,1,1,3,2,1,3,2,1,1,1,5,5,3,4,3,1,2,5,5,2,5,97
3,3,3,4,3,2,2,1,4,1,3,2,1,5,3,4,2,4,1,1,3,1,4,5,2,4,2,5,2,2,3,3,5,1,2,1,4,1,5,1,3,4,2,1,2,5,3,1,65
2,3,3,2,5,3,2,1,1,1,5,3,2,4,1,3,5,4,5,2,2,5,2,4,2,1,1,1,2,1,1,1,1,1,1,2,1,4,1,1,1,3,2,2,2,4,2,1,77
2,5,2,3,3,1,5,2,3,1,4,2,4,5,3,2,5,5,2,2,3,5,1,1,1,1,4,5,1,5,3,5,2,3,5,4,5,2,5,1,5,4,2,2,5,1,1,1,51
3,4,5,4,3,2,4,2,1,5,2,5,1,5,5,3,5,1,4,5,1,5,5,4,3,3,1,1,1,1,4,1,1,3,1,5,1,1,2,2,5,1,1,3,1,2,2,1,60
3,5,2,4,2,1,3,2,4,5,2,4,5,2,1,4,1,5,3,4,4,3,2,3,4,4,1,4,1,1,3,1,1,3,1,1,2,1,4,3,2,3,3,2,1,3,5,4,68
3,5,1,4,2,4,2,4,4,1,4,2,1,4,5,1,4,3,3,4,4,1,2,5,2,3,1,2,1,2,2,4,3,1,2,2,1,4,3,1,3,3,2,4,1,1,2,1,103
1,5,3,2,5,4,2,3,4,4,4,2,4,5,1,4,4,5,4,1,1,4,3,4,5,5,1,3,4,4,2,1,3,4,3,1,2,4,5,2,4,3,2,3,3,2,3,2,68
1,1,3,2,3,2,4,3,1,4,1,5,3,1,3,4,1,4,1,5,3,5,1,2,1,1,3,1,2,2,4,1,1,3,1,1,3,1,1,4,1,2,1,1,2,4,1,1,109
3,1,5,5,1,5,5,5,1,2,2,4,3,2,4,3,5,1,5,1,4,4,5,1,5,3,4,1,5,2,3,5,1,3,4,5,3,4,3,2,3,3,4,3,2,3,3,3,51
3,5,5,3,2,2,4,5,4,2,2,4,1,2,4,2,4,2,5,4,5,2,2,1,3,5,1,3,1,2,1,5,3,1,1,2,1,2,2,2,1,2,4,1,5,1,1,1,97
1,3,3,1,3,3,4,5,3,3,1,5,4,5,1,5,2,5,5,2,1,4,5,4,3,2,3,4,2,1,3,3,5,4,2,3,4,3,5,5,1,5,3,4,5,1,4,3,57
1,4,1,4,1,2,5,4,4,2,5,3,5,4,1,4,3,4,5,1,3,1,3,5,1,3,1,4,1,1,1,3,4,1,2,1,5,3,1,4,2,3,5,1,1,1,2,5,113
3,2,5,2,1,2,1,1,1,1,3,3,3,4,2,3,5,1,3,5,5,2,3,3,3,4,2,5,3,1,3,5,2,1,2,2,2,1,5,3,4,3,4,4,1,1,2,1,51
1,2,2,2,1,5,1,3,1,1,4,4,3,3,4,3,2,2,1,4,2,4,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,2,2,1,1,3,2,4,1,1,103
1,4,4,3,2,5,4,2,1,5,1,2,3,4,5,1,2,2,4,2,1,5,1,3,1,2,4,4,3,2,3,2,1,1,4,1,2,4,1,3,5,2,2,3,3,5,4,1,63
1,5,1,5,4,1,2,3,5,4,1,2,2,5,5,4,5,5,1,5,1,2,4,3,1,5,1,3,3,1,2,1,2,3,1,1,2,5,5,2,2,4,1,2,1,1,2,1,97
5,2,4,4,5,2,3,3,3,1,2,2,2,3,5,2,1,4,2,1,1,2,1,3,3,2,5,5,4,5,3,2,3,4,3,2,1,4,5,3,3,4,1,4,1,5,2,3,91
1,5,5,1,4,1,3,2,2,1,5,3,1,1,5,4,3,4,4,1,2,5,4,5,1,4,1,1,2,1,2,2,2,1,1,1,1,1,1,1,3,2,2,1,2,3,4,1,77
4,1,5,3,2,3,2,3,5,4,5,5,2,2,5,5,1,4,5,2,3,3,2,1,3,5,3,3,5,3,3,5,3,4,4,1,5,2,2,3,2,2,5,5,4,5,1,3,51
4,5,5,2,5,2,3,3,1,1,1,3,1,2,2,5,5,3,5,5,3,2,5,1,4,3,2,1,1,2,1,1,1,1,1,3,1,2,1,2,4,3,3,4,3,1,1,1,88
4,4,4,3,3,1,5,2,5,2,1,4,2,1,2,5,1,4,2,2,3,4,4,1,5,4,5,2,1,2,1,3,1,2,2,4,3,4,3,2,5,4,3,5,5,5,1,2,54
5,3,5,4,4,5,1,4,4,1,5,1,2,4,2,5,2,5,3,4,5,2,2,5,2,1,3,2,3,4,1,1,1,1,1,1,1,4,1,4,1,3,1,4,5,1,2,2,71
4,2,4,4,4,3,2,5,5,5,1,2,5,4,3,2,2,5,3,2,3,5,5,4,3,2,2,5,2,3,4,3,3,1,1,1,3,5,4,2,4,2,2,3,2,1,2,3,60
2,4,4,4,5,2,5,4,4,5,4,5,5,3,5,3,4,1,5,1,2,3,2,2,1,2,1,2,3,1,1,1,4,1,1,2,1,2,5,1,1,1,2,1,1,3,1,1,40
4,2,5,1,3,1,3,4,5,5,5,4,3,5,2,4,2,5,5,1,1,2,1,5,1,4,5,3,2,2,3,2,1,5,2,4,4,3,4,2,3,3,2,2,1,5,1,5,65
2,1,1,1,4,4,5,2,3,5,5,1,5,5,1,1,1,1,2,1,1,4,4,4,2,1,1,1,2,2,1,1,3,4,4,1,3,4,1,1,1,1,2,1,1,3,4,1,116
4,2,1,3,3,3,4,4,4,2,5,5,5,5,5,5,4,4,5,1,3,1,1,5,4,4,2,5,5,2,4,4,1,4,3,5,1,4,4,1,5,1,4,5,2,1,5,1,42
5,4,3,3,1,3,4,4,4,1,3,3,2,1,3,1,2,3,2,3,3,5,3,4,4,2,2,2,1,1,3,1,3,1,3,3,2,1,2,1,1,2,2,2,2,4,3,1,106
2,1,4,1,1,3,5,1,1,1,3,4,4,2,2,4,2,3,1,3,5,4,4,2,3,5,1,3,1,2,5,5,2,1,4,3,2,3,3,5,3,3,2,5,5,3,4,2,86
2,2,1,4,4,3,3,4,5,1,4,3,2,5,4,2,2,5,1,3,1,5,3,5,2,2,1,1,4,2,1,3,4,1,3,2,2,4,4,2,1,3,1,1,1,4,2,5,116
4,1,5,3,1,1,4,4,4,1,3,1,5,4,3,3,5,2,3,1,4,2,2,3,1,1,5,4,5,1,3,5,3,5,3,2,4,4,1,4,1,4,5,3,1,1,2,2,65
4,3,1,1,5,5,1,2,1,3,5,3,1,1,5,3,1,5,2,2,3,1,5,3,2,1,1,1,5,1,1,1,1,3,5,2,1,1,3,1,1,4,1,1,2,1,4,2,109
3,5,3,5,1,4,4,2,5,3,5,2,2,3,3,5,1,4,4,3,1,4,2,2,4,3,1,3,2,2,1,4,4,5,4,3,1,2,1,3,2,2,2,2,2,3,4,3,60
1,2,5,4,5,5,2,5,2,5,2,3,4,1,5,5,3,1,2,4,3,3,4,3,1,1,4,2,1,1,2,5,1,3,2,2,3,1,4,2,3,1,1,2,1,2,4,3,88
5,4,1,1,4,1,4,3,2,3,4,3,1,1,1,3,3,4,2,4,4,5,1,5,4,2,3,3,1,3,3,2,4,5,4,3,2,3,1,2,5,4,2,2,5,3,4,1,63
3,5,2,5,5,3,2,2,3,3,4,1,1,2,5,1,2,4,5,5,1,3,3,4,1,3,1,1,2,3,1,1,1,2,2,1,1,1,4,1,1,2,3,4,1,1,3,4,83
5,3,3,5,2,5,3,3,3,5,2,5,5,3,1,4,1,5,1,1,4,5,2,5,3,5,1,2,5,4,2,3,2,2,3,1,2,5,5,4,4,1,5,2,3,5,1,1,28
2,1,5,5,4,1,1,1,5,3,3,1,1,1,2,4,3,3,3,4,5,5,1,3,1,1,2,3,2,1,1,1,1,2,3,1,1,1,1,3,1,1,1,2,5,2,1,1,86
1,5,4,5,3,3,3,5,3,3,4,4,3,5,5,5,1,2,3,5,2,5,1,1,5,5,1,4,1,1,5,3,3,1,4,4,5,1,2,3,5,4,3,3,4,5,4,2,42
4,4,1,4,1,1,1,5,5,5,3,4,3,3,3,5,1,4,4,1,5,4,1,3,2,1,1,3,1,1,1,1,5,3,2,4,1,3,1,3,1,1,4,1,3,4,1,1,91
5,1,4,5,2,4,5,3,3,4,1,1,5,4,5,2,3,2,5,3,1,4,5,2,4,4,2,5,5,1,5,4,3,1,2,2,4,2,5,5,5,4,5,2,3,3,1,2,63
3,3,4,1,2,2,1,5,2,5,2,1,5,5,1,2,5,4,3,1,4,3,4,3,3,1,2,1,2,1,1,4,1,5,2,1,4,2,1,2,5,3,3,1,3,2,3,3,125
1,5,4,5,5,3,5,3,3,5,3,3,5,1,3,2,2,1,4,5,3,5,5,3,5,3,2,1,5,1,3,4,3,3,3,5,5,5,5,2,1,5,3,5,2,5,1,4,54
5,3,4,2,4,2,5,4,5,4,1,4,5,3,3,3,5,1,1,3,1,1,3,4,5,2,1,1,2,2,5,1,4,2,1,2,2,1,2,3,3,1,1,3,1,1,1,3,91
3,5,4,1,1,4,2,4,4,4,4,4,5,2,4,4,2,5,4,4,5,2,3,2,2,4,1,1,4,4,2,4,4,2,1,2,1,5,3,2,5,1,1,3,2,4,1,3,40
1,5,3,3,5,3,1,4,1,3,1,5,2,3,3,4,2,3,4,1,3,2,2,4,1,2,2,2,3,3,1,4,1,3,1,3,1,3,3,3,1,2,3,1,2,1,2,1,113
2,5,1,5,3,2,4,3,3,1,3,4,1,3,1,2,5,2,1,5,2,5,5,2,2,3,1,3,4,2,2,4,5,4,1,4,1,4,3,2,1,3,4,2,3,2,2,3,60
3,2,2,3,1,4,3,1,1,3,2,5,5,3,4,3,5,1,3,4,2,1,2,2,3,1,1,2,1,3,3,1,1,3,1,1,3,1,4,2,1,1,2,1,1,1,1,2,97
1,4,5,4,2,4,1,5,3,5,5,1,3,2,4,4,3,2,1,4,2,2,5,4,3,4,2,5,3,5,2,5,5,4,1,2,2,4,2,3,3,1,2,2,4,4,4,5,71
5,5,3,2,5,5,1,5,3,2,1,5,2,5,4,2,4,3,2,2,3,3,5,1,2,2,2,2,5,3,1,5,2,2,1,2,1,2,4,2,1,1,1,1,1,3,5,1,91
1,5,3,4,2,5,2,3,1,5,4,5,4,1,2,4,3,4,4,4,2,4,3,3,2,5,1,5,4,1,1,5,1,4,5,3,2,1,1,4,3,3,5,4,4,5,2,2,88
4,4,2,2,5,2,1,2,1,5,3,5,5,5,5,3,3,4,2,4,3,5,3,1,4,3,1,2,4,1,1,2,1,3,3,2,1,5,1,2,2,1,2,1,3,3,2,1,86
5,5,5,5,4,5,2,5,3,3,1,1,5,4,2,2,2,3,5,2,2,5,4,2,1,1,4,5,1,3,3,2,3,1,4,2,4,1,1,5,2,5,5,4,4,1,4,2,45
3,1,1,3,3,4,5,4,3,4,3,3,3,3,5,2,4,4,2,3,5,5,5,5,1,1,1,1,3,2,3,4,3,1,1,1,1,1,5,1,2,3,2,3,3,3,1,1,65
5,5,5,5,1,4,1,4,5,1,5,2,5,4,4,3,3,3,3,5,4,2,3,1,5,5,2,4,1,4,1,4,4,1,4,2,4,2,2,4,4,4,3,3,5,2,1,1,113
3,4,4,2,5,1,5,2,2,2,1,5,1,1,3,1,5,5,3,3,2,5,4,4,2,4,2,1,5,1,1,1,2,1,1,1,1,1,2,1,5,2,2,1,1,1,1,2,77
5,3,2,3,1,1,3,3,2,5,2,5,5,5,2,5,5,1,5,5,1,2,4,5,2,3,2,5,1,3,1,4,3,2,2,5,2,3,3,1,3,5,3,2,5,2,5,4,48
3,5,3,3,5,2,3,1,1,5,1,3,2,5,1,2,2,2,3,4,5,1,4,3,3,2,1,2,1,1,1,1,1,2,1,2,1,4,1,2,1,1,3,4,2,1,1,1,83
1,3,5,1,2,3,3,2,5,4,2,2,5,5,2,4,5,1,4,3,3,5,3,5,1,3,5,1,2,4,1,1,4,3,3,4,1,1,3,4,5,5,4,3,2,3,1,1,77
2,1,3,5,3,4,1,5,1,4,4,5,3,2,3,4,5,3,3,5,3,2,2,1,1,1,3,1,1,2,1,1,1,3,4,4,1,1,1,1,5,1,2,4,2,1,1,1,80
5,2,1,5,2,5,4,1,5,1,5,3,4,5,2,5,5,3,1,2,3,2,4,4,5,3,4,3,4,3,3,5,1,3,4,2,5,1,1,5,1,3,3,1,3,2,3,2,54
